流水號,編號,區域,里,路街,位置,類型,方向,燈別,瓦數,isOldId,X,Y,燈桿形式,高度
99720722,370015,二,自信里,永福路,自信里永福路936號對面小路左邊第二桿,水泥桿,,鈉光燈,250,FALSE,275643.9375,2761589.25,自備桿,6
99720723,370016,二,自信里,永福路,自信里永福路936號對面小路左邊第三桿,水泥桿,,鈉光燈,250,FALSE,275609.7813,2761549.75,自備桿,6
29179,370101,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29180,370102,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29181,370103,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29182,370104,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29183,370105,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29184,370106,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29185,370107,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29186,370108,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29187,370109,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29188,370110,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29189,370111,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29190,370112,五,高鐵特定區,,領航南路4段(西側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29191,370201,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29192,370202,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿,,鈉氣燈,250,TRUE,,,,
29193,370203,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29194,370204,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29195,370205,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29196,370206,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29197,370207,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29198,370208,五,高鐵特定區,,領航南路4段(東側),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99720724,379901,二,自信里,永福路,自信里永福路936號對面小路左邊第一桿,水泥桿,,鈉光燈,250,FALSE,275611.75,2761627.5,自備桿,6
896594,380001,二,自強里,永強街,自強里永強街4號邊,水泥桿,,鈉光燈,250,FALSE,276308.125,2762542.5,自備桿,6
896596,380002,二,自強里,永強街,自強里永強街8號左邊,水泥桿,,鈉光燈,250,FALSE,276287.75,2762541,自備桿,6
896598,380003,二,自強里,永強街,自強里永強街14號邊,水泥桿,,鈉光燈,250,FALSE,276271.4375,2762539.25,自備桿,6
896600,380004,二,自強里,永強街,自強里永強街22號邊,水泥桿,,鈉光燈,250,FALSE,276242.25,2762537.25,自備桿,6
896602,380005,二,自強里,永強街,自強里永強街37號,水泥桿,,鈉光燈,250,FALSE,276192.375,2762520.5,自備桿,6
896603,380006,二,自強里,永強街,自強里永強街46號,水泥桿,,鈉光燈,250,FALSE,276166.9063,2762525.5,自備桿,6
896604,380007,二,自強里,永強街,自強里永強街59號,水泥桿,,鈉光燈,250,FALSE,276117.3438,2762512.5,自備桿,6
896605,380008,二,自強里,永強街,自強里永強街68號左邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,276101.7188,2762517.75,自備桿,6
896606,380009,二,自強里,永強街,自強里永強街90號,金屬桿鍍鋅,,鈉光燈,250,FALSE,276053.875,2762511,自備桿,6
896607,380010,二,自強里,永強街,自強里永強街85號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276034.8438,2762514,自備桿,6
896608,380011,二,自強里,永強街,自強里永強街107號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,275994.125,2762503.5,自備桿,6
896609,380012,二,自強里,莊敬路,自強里莊敬路155號,金屬桿鍍鋅,,鈉光燈,250,FALSE,276009.2813,2762245,自備桿,8
896610,380013,二,自強里,莊敬路,自強里莊敬路146號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276002.5625,2762296,自備桿,8
896611,380014,二,自強里,莊敬路,自強里莊敬路136號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,275999.9375,2762329.5,自備桿,8
896612,380015,二,自強里,莊敬路,自強里莊敬路126號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,275995.6563,2762383.25,自備桿,8
896613,380016,二,自強里,莊敬路,自強里莊敬路123號,金屬桿鍍鋅,,鈉光燈,250,FALSE,275992.1563,2762419.75,自備桿,8
896614,380017,二,自強里,莊敬路,自強里莊敬路115號左邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,275988.9063,2762456.75,自備桿,8
896615,380018,二,自強里,莊敬路,自強里莊敬路102號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,275988,2762488.25,自備桿,8
896616,380019,二,自強里,莊敬路,自強里莊敬路97號,金屬桿鍍鋅,,鈉光燈,250,FALSE,275984.5,2762514.5,自備桿,6
896617,380020,二,自強里,莊敬路,自強里莊敬路73號,金屬桿鍍鋅,,鈉光燈,250,FALSE,275980.0313,2762559.25,自備桿,6
896618,380021,二,自強里,莊敬路,自強里莊敬路53號,金屬桿鍍鋅,,鈉光燈,250,FALSE,275979.4063,2762594.5,自備桿,6
896619,380022,二,自強里,莊敬路,自強里莊敬路5號左邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,275970.8438,2762651.75,自備桿,6
896620,380023,二,自強里,莊敬路,自強里莊敬路5號,水泥桿,,鈉光燈,250,FALSE,275967.9688,2762692.5,自備桿,6
896621,380024,二,自強里,富裕街,自強里富裕街6號,鋁桿,,鈉光燈,250,FALSE,276059.9063,2762482.5,壁上,0
896622,380025,二,自強里,富裕街,自強里富裕街18號,水泥桿,,鈉光燈,250,FALSE,276062,2762433.25,自備桿,6
896623,380026,二,自強里,富裕街,自強里富裕街27號邊,水泥桿,,鈉光燈,250,FALSE,276076.625,2762402,自備桿,6
896624,380027,二,自強里,富裕街,自強里富裕街26號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276074.9063,2762361.75,自備桿,8
896625,380028,二,自強里,富裕街,自強里富裕街50號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276076.2813,2762283.5,自備桿,8
896626,380029,二,自強里,富村街,自強里富村街28號,水泥桿,,鈉光燈,250,FALSE,276056.5,2762411,自備桿,6
896627,380030,二,自強里,富村街,自強里富村街33號,水泥桿,,鈉光燈,250,FALSE,276025.4688,2762406,自備桿,6
896628,380031,二,自強里,富村街,自強里富村街33號,水泥桿,,鈉光燈,250,FALSE,276005.125,2762402.25,台電桿,8
896629,380032,二,自強里,莊敬路,自強里莊敬路141號右邊對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276014.625,2762307.75,自備桿,8
896630,380033,二,自強里,富國街,自強里富國街40號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276044.2188,2762311.5,自備桿,8
896631,380034,二,自強里,富裕街,自強里富裕街36號對面左邊第一桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,276088.8438,2762317.75,自備桿,8
896632,380035,二,自強里,富裕街,自強里富裕街36號對面左邊第二桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,276123.125,2762321.5,自備桿,8
896633,380036,二,自強里,榮民路,自強里榮民路46號右後第5桿,水泥桿,,鈉光燈,250,FALSE,276145.1875,2762368.5,自備桿,6
896634,380037,二,自強里,強國路,自強里強國路46號右後第4桿,水泥桿,,鈉光燈,250,FALSE,276145.5313,2762340.5,自備桿,6
896635,380038,二,自強里,強國路,自強里強國路46號右後第3桿,水泥桿,,鈉光燈,250,FALSE,276147.5625,2762288.25,自備桿,6
896636,380039,二,自強里,強國路,自強里強國路46號後門,水泥桿,,鈉光燈,250,FALSE,276156.0313,2762273,自備桿,6
896637,380040,二,自強里,強國路,自強里強國路46號右後第2桿,水泥桿,,鈉光燈,250,FALSE,276143.7188,2762258,自備桿,6
896638,380041,二,自強里,強國路,自強里強國路46號右後第1桿,水泥桿,,鈉光燈,250,FALSE,276143.7813,2762236.5,自備桿,6
896639,380042,二,自強里,立德街,自強里立德街35號右,水泥桿,,鈉光燈,250,FALSE,276289.9063,2762443.25,自備桿,6
896640,380043,二,自強里,立德街,自強里立德街41號,水泥桿,,鈉光燈,250,FALSE,276258.7188,2762443.75,自備桿,6
896641,380044,二,自強里,立德街,自強里立德街53號,水泥桿,,鈉光燈,250,FALSE,276229.5,2762444.25,自備桿,6
896642,380045,二,自強里,立德街,自強里立德街67號,水泥桿,,鈉光燈,250,FALSE,276198.0938,2762443.75,自備桿,6
896643,380046,二,自強里,立德街,自強里立德街79號,水泥桿,,鈉光燈,250,FALSE,276164.4375,2762448,自備桿,6
896644,380047,二,自強里,榮民路,自強里榮民路48號邊(56巷巷口),水泥桿,,,250,FALSE,276304.7188,2762410.5,自備桿,6
896645,380048,二,自強里,榮民路,自強里榮民路56巷14號對面,水泥桿,,鈉光燈,250,FALSE,276261.9375,2762411.25,自備桿,6
896646,380049,二,自強里,榮民路,自強里榮民路56巷20號,水泥桿,,鈉光燈,250,FALSE,276229.0313,2762410.5,自備桿,6
896647,380050,二,自強里,榮民路,自強里榮民路56巷30號對面,水泥桿,,鈉光燈,250,FALSE,276192.6875,2762411,自備桿,6
896648,380051,二,自強里,榮民路,自強里榮民路56巷38號對面右邊(56巷口),水泥桿,,鈉光燈,250,FALSE,276146.875,2762412,自備桿,6
896649,380052,二,自強里,富村街,自強里富村街6號對面,水泥桿,,鈉光燈,250,FALSE,276111.9063,2762406.75,自備桿,6
896650,380053,二,自強里,富村街,自強里富村街14號對面,水泥桿,,鈉光燈,250,FALSE,276085.4375,2762404.75,自備桿,6
896651,380054,二,自強里,榮民路,自強里榮民路56巷36號,水泥桿,,鈉光燈,250,FALSE,276169.2813,2762413,台電桿,10
896652,380055,二,自強里,富強街,自強里富強街28號,鋁桿,,鈉光燈,250,FALSE,276136.6875,2762455.25,自備桿,6
896653,380056,二,自強里,富強街,自強里富強街16巷2號對面,水泥桿,,鈉光燈,250,FALSE,276125.1563,2762475,自備桿,6
896654,380057,二,自強里,富強街,自強里富強街16巷7號邊,水泥桿,,鈉光燈,250,FALSE,276099.6875,2762472,自備桿,6
896655,380058,二,自強里,富強街,自強里富強街16巷9弄7號,水泥桿,,鈉光燈,250,FALSE,276103.0938,2762438.5,自備桿,6
896656,380059,二,自強里,富強街,自強里富強街9號,水泥桿,,鈉光燈,250,FALSE,276143.4688,2762489.75,自備桿,6
896657,380060,二,自強里,永強街,自強里永強街35號,水泥桿,,鈉光燈,250,FALSE,276201.8438,2762517.25,自備桿,6
896658,380061,二,自強里,立德街,自強里立德街72號,水泥桿,,鈉光燈,250,FALSE,276193,2762486.5,自備桿,6
896659,380062,二,自強里,立德街,自強里立德街76號對面,水泥桿,,鈉光燈,250,FALSE,276201.2188,2762457.25,自備桿,6
896660,380063,二,自強里,立德街,自強里立德街8號,水泥桿,,鈉光燈,250,FALSE,276257.75,2762509,自備桿,6
896661,380064,二,自強里,立德街,自強里立德街15號,水泥桿,,鈉光燈,250,FALSE,276266,2762485.5,自備桿,6
896662,380065,二,自強里,富強西街,自強里富強西街5巷5號右,金屬桿鍍鋅,,鈉光燈,250,FALSE,276128.5625,2762540.5,自備桿,8
896663,380066,二,自強里,富強西街,自強里富強西街5巷8號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276109.7188,2762548,自備桿,8
896664,380067,二,自強里,富強西街,自強里富強西街14號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,276132.625,2762573.75,自備桿,8
896665,380068,二,自強里,富強西街,自強里富強西街16號邊,水泥桿,,鈉光燈,250,FALSE,276138.7188,2762590.75,自備桿,6
896666,380069,二,自強里,立德西街,自強里立德西街58巷2號對面,水泥桿,,鈉光燈,250,FALSE,276192.6875,2762569,自備桿,6
896667,380070,二,自強里,立德西街,自強里立德西街58巷14號對面,水泥桿,,鈉光燈,250,FALSE,276145.9063,2762566.5,自備桿,6
896668,380071,二,自強里,立德西街,自強里立德西街56巷3號,水泥桿,,鈉光燈,250,FALSE,276187.2813,2762609,自備桿,6
896669,380072,二,自強里,立德西街,自強里立德西街56巷11號邊,水泥桿,,鈉光燈,250,FALSE,276152.3125,2762608,自備桿,6
896670,380073,二,自強里,立德西街,自強里立德西街55號邊,水泥桿,,鈉光燈,250,FALSE,276204.25,2762549.5,自備桿,6
896671,380074,二,自強里,立德西街,自強里立德西街11巷1號邊,水泥桿,,鈉光燈,250,FALSE,276242.5938,2762576.25,自備桿,6
896672,380075,二,自強里,立德西街,自強里立德西街11巷7號邊,水泥桿,,鈉光燈,250,FALSE,276213.375,2762578,自備桿,6
896673,380076,二,自強里,立德西街,自強里立德西街8號,水泥桿,,鈉光燈,250,FALSE,276267.375,2762559,自備桿,6
896674,380077,二,自強里,立德西街,自強里立德西街20號,水泥桿,,鈉光燈,250,FALSE,276269.75,2762596.5,自備桿,6
896675,380078,二,自強里,立德西街,自強里立德西街25號,水泥桿,,鈉光燈,250,FALSE,276254.125,2762609,自備桿,6
896676,380079,二,自強里,立德西街,自強里立德西街43號,水泥桿,,鈉光燈,250,FALSE,276209.6563,2762604.75,自備桿,6
896677,380080,二,自強里,興仁路一段,自強里興仁路一段58巷8號對面,水泥桿,,鈉光燈,250,FALSE,276285.7188,2762656.25,自備桿,6
896678,380081,二,自強里,興仁路一段,自強里興仁路一段58巷18號對面,水泥桿,,鈉光燈,250,FALSE,276262.625,2762635,自備桿,6
896679,380082,二,自強里,興仁路一段,自強里興仁路一段58巷20號邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,276254.125,2762644.75,自備桿,6
896680,380083,二,自強里,興仁路一段,自強里興仁路一段58巷32號邊,水泥桿,,鈉光燈,250,FALSE,276201.1875,2762641.75,自備桿,6
896681,380084,二,自強里,興仁路一段,自強里興仁路一段44巷15號對面,水泥桿,,鈉光燈,250,FALSE,276215.0938,2762663.5,自備桿,6
896682,380085,二,自強里,興仁路一段,自強里興仁路一段44巷15號,水泥桿,,鈉光燈,250,FALSE,276239.875,2762680.75,自備桿,6
896684,380086,二,自強里,興仁路一段,自強里興仁路一段46號邊,水泥桿,,鈉光燈,250,FALSE,276274.1563,2762702.5,自備桿,6
896685,380087,二,自強里,興仁路一段,自強里興仁路一段16號,水泥桿,,鈉光燈,250,FALSE,276243.8438,2762760.5,台電桿,10
896686,380088,二,自強里,興仁路一段,自強里興仁路一段20巷12號,水泥桿,,鈉光燈,250,FALSE,276216.8125,2762754.5,自備桿,6
896687,380089,二,自強里,中華路一段,自強里中華路一段185之4號(往平鎮),,,,250,FALSE,276249.125,2762842.5,自備桿,8
896688,380089-1,二,自強里,中華路一段,自強里中華路一段185之4號(往內壢),,,,250,FALSE,276249.125,2762842.5,自備桿,8
896690,380090,二,自強里,興仁路一段,自強里興仁路一段8號(往內壢),,,,250,FALSE,276270.875,2762789.25,自備桿,8
99721446,380090-1,二,自強里,興仁路一段,自強里興仁路一段8號(往平鎮),,,,250,FALSE,276270.875,2762789.25,自備桿,8
896691,380091,二,自強里,興仁路一段,自強里興仁路一段26號(內壢),,,,250,FALSE,276283.6563,2762741.5,自備桿,8
99721447,380091-1,二,自強里,興仁路一段,自強里興仁路一段26號(平鎮),,,,250,FALSE,276283.6563,2762741.5,自備桿,8
896692,380092,二,自強里,興仁路一段,自強里興仁路一段46號左邊分隔島(內壢),,,,250,FALSE,276292.0938,2762713,自備桿,8
896693,380092-1,二,自強里,興仁路一段,自強里興仁路一段46號左邊分隔島(平鎮),,,,250,FALSE,276292.0938,2762713,自備桿,8
896694,380093,二,自強里,興仁路一段,自強里興仁路一段53號(往平鎮),,,,250,FALSE,276302.4688,2762678.75,自備桿,8
896695,380093-1,二,自強里,興仁路一段,自強里興仁路一段53號(往內壢),,,,250,FALSE,276302.4688,2762678.75,自備桿,8
896696,380094,二,自強里,興仁路一段,自強里興仁路一段63號,鋁桿,,鈉光燈,250,FALSE,276311.375,2762646.75,自備桿,8
896697,380094-1,二,自強里,興仁路一段,自強里興仁路一段63號,鋁桿,,鈉光燈,250,FALSE,276311.375,2762646.75,自備桿,8
896698,380095,二,自強里,興仁路一段,自強里興仁路一段77號(平鎮),鋁桿,,鈉光燈,250,FALSE,276321.8125,2762611.75,自備桿,8
99721448,380095-1,二,自強里,興仁路一段,自強里興仁路一段77號(內壢),鋁桿,,鈉光燈,250,FALSE,276321.8125,2762611.75,自備桿,8
99720725,380096,二,自強里,興仁路一段,自強里興仁路一段89號,鋁桿,,鈉光燈,250,FALSE,276330.375,2762583,自備桿,8
99720726,380096-1,二,自強里,興仁路一段,自強里興仁路一段89號,鋁桿,,鈉光燈,250,FALSE,276330.375,2762583,自備桿,8
99720727,380097,二,自強里,榮民路,自強里榮民路14號(內壢),,,,250,FALSE,276333.1875,2762523.5,自備桿,8
99720728,380097-1,二,自強里,榮民路,自強里榮民路14號(平鎮),,,,250,FALSE,276333.1875,2762523.5,自備桿,8
895855,380098,二,自強里,榮民路,自強里榮民路30號,鋁桿,,鈉光燈,250,FALSE,276331.4688,2762488,自備桿,8
99720730,380098-1,二,自強里,榮民路,自強里榮民路30號,鋁桿,,鈉光燈,250,FALSE,276331.4688,2762488,自備桿,8
99720731,380099,二,自強里,榮民路,自強里榮民路40號(內壢),,,,250,FALSE,276330.375,2762456.25,自備桿,8
99720732,380099-1,二,自強里,榮民路,自強里榮民路40號(平鎮),,,,250,FALSE,276330.375,2762456.25,自備桿,8
99720733,380100,二,自強里,榮民路,自強里榮民路55號(往內壢),,,,250,FALSE,276327.1563,2762397,自備桿,8
99720734,380100-1,二,自強里,榮民路,自強里榮民路55號(往平鎮),,,,250,FALSE,276327.1563,2762397,自備桿,8
29199,380101,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721449,380101,二,自強里,榮民路,自強里榮民路63號(內壢),,,,250,FALSE,276326.2188,2762373,自備桿,8
99721450,380101-1,二,自強里,榮民路,自強里榮民路63號(平鎮),,,,250,FALSE,276326.2188,2762373,自備桿,8
29200,380102,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721451,380102,二,自強里,榮民路,自強里榮民路73號,鋁桿,,鈉光燈,250,FALSE,276324.4063,2762348.5,自備桿,8
99721452,380102-1,二,自強里,榮民路,自強里榮民路73號,鋁桿,,鈉光燈,250,FALSE,276324.4063,2762348.5,自備桿,8
99720735,380103,二,自強里,榮民路,自強里榮民路101號,鋁桿,,鈉光燈,250,FALSE,276321.2813,2762285.75,自備桿,8
29201,380103(860524,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99720736,380103-1,二,自強里,榮民路,自強里榮民路101號,鋁桿,,鈉光燈,250,FALSE,276321.2813,2762285.75,自備桿,8
29202,380104,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721455,380104,二,自強里,榮民路,自強里榮民路105號,鋁桿,,鈉光燈,250,FALSE,276320.6563,2762269.5,自備桿,8
99721456,380104-1,二,自強里,榮民路,自強里榮民路105號,鋁桿,,鈉光燈,250,FALSE,276320.6563,2762269.5,自備桿,8
29203,380105,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721457,380105,二,自強里,榮民路,自強里榮民路117號,鋁桿,,鈉光燈,250,FALSE,276318.6563,2762233.25,自備桿,8
99721458,380105-1,二,自強里,榮民路,自強里榮民路117號,鋁桿,,鈉光燈,250,FALSE,276318.6563,2762233.25,自備桿,8
29204,380106,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721459,380106,二,自強里,中華路一段,自強里中華路一段184號(中華路一段及興仁路路口)(北上),鋁桿,,鈉光燈,250,FALSE,276225.5938,2762861,自備桿,8
99721460,380106-1,二,自強里,中華路一段,自強里中華路一段184號(中華路一段及興仁路路口),鋁桿,,鈉光燈,250,FALSE,276225.5938,2762861,自備桿,8
29205,380107,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721461,380107,二,自強里,中華路一段,自強里中華路一段202號(南下),,,,250,FALSE,276199.25,2762852.75,自備桿,8
99722634,380107-1,二,自強里,中華路一段,自強里中華路一段202號(北上),鋁桿,,鈉光燈,250,FALSE,276199.25,2762852.75,自備桿,8
29206,380108,五,高鐵特定區,,清溪路2段(向北),柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99721463,380108,二,自強里,中華路一段,自強里中華路一段210號(北上),,,,250,FALSE,276173.9688,2762845.5,自備桿,8
99721464,380108-1,二,自強里,中華路一段,自強里中華路一段210號(南下),,,,250,FALSE,276173.9688,2762845.5,自備桿,8
99720737,380109,二,自強里,榮民路,自強里榮民路120巷4號對面,水泥桿,,鈉光燈,250,FALSE,276286.0938,2762236,自備桿,6
99720738,380110,二,自強里,榮民路,自強里榮民路120巷路口,水泥桿,,鈉光燈,250,FALSE,276302.4375,2762236,自備桿,6
29207,380201,五,高鐵特定區,,領航南路3段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29208,380202,五,高鐵特定區,,領航南路3段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29209,380203,五,高鐵特定區,,領航南路3段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29210,380204,五,高鐵特定區,,領航南路3段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29211,380205,五,高鐵特定區,,青雲路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29212,380206,五,高鐵特定區,,青雲路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29213,380207,五,高鐵特定區,,青雲路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29214,380301,五,高鐵特定區,,清溪路2段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29215,380302,五,高鐵特定區,,清溪路2段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29216,380303(860179,五,高鐵特定區,,清溪路2段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29217,380304,五,高鐵特定區,,清溪路2段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29218,380305,五,高鐵特定區,,清溪路2段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29219,380306,五,高鐵特定區,,清溪路2段,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29220,380307,五,高鐵特定區,,青商路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29221,380308,五,高鐵特定區,,青商路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29222,380309,五,高鐵特定區,,青商路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
29223,380310,五,高鐵特定區,,青商路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99720742,389901,二,自強里,永強街,自強里永強街37號對面,水泥桿,,鈉光燈,250,FALSE,276219.6563,2762492.75,台電桿,10
896699,390001,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第五桿後左轉第五桿,水泥桿,,鈉光燈,250,FALSE,275503.6563,2762211.25,自備桿,6
896701,390002,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第五桿後左轉第四桿,水泥桿,,鈉光燈,250,FALSE,275504.0313,2762237.25,自備桿,6
896703,390003,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第五桿後左轉第三桿,水泥桿,,鈉光燈,250,FALSE,275501.7813,2762273,自備桿,6
896705,390004,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第五桿後左轉第二桿,水泥桿,,鈉光燈,250,FALSE,275499.875,2762330.75,自備桿,6
896707,390005,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第五桿後左轉第一桿,水泥桿,,鈉光燈,250,FALSE,275499.5,2762378.25,自備桿,6
896709,390006,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第五桿,水泥桿,,鈉光燈,250,FALSE,275499.5,2762443,自備桿,6
896711,390007,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第四桿,水泥桿,,鈉光燈,250,FALSE,275558.2188,2762485,自備桿,6
896713,390008,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第三桿,水泥桿,,鈉光燈,250,FALSE,275596.0938,2762508.25,自備桿,6
896715,390009,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第二桿,水泥桿,,鈉光燈,250,FALSE,275625.625,2762527.75,自備桿,6
896717,390010,二,莊敬里,莊敬路,莊敬里莊敬路兵營口左邊第一桿,水泥桿,,鈉光燈,250,FALSE,275649.125,2762542.5,自備桿,6
896718,390011,二,莊敬里,莊敬路,莊敬里莊敬路兵營口前(平交道口),水泥桿,,鈉光燈,250,FALSE,275686.7813,2762560.75,自備桿,6
896719,390012,二,莊敬里,莊敬路,莊敬里莊敬路兵營口右邊第三桿後右轉第一桿(精忠一街75號),水泥桿,,,250,FALSE,275786.4375,2762588.75,自備桿,6
896720,390013,二,莊敬里,莊敬路,莊敬里莊敬路兵營口右邊第三桿後右轉第二桿,水泥桿,,鈉光燈,250,FALSE,275796.2813,2762553.75,自備桿,6
896721,390014,二,莊敬里,精忠街,莊敬里精忠街21號對面第三桿,水泥桿,,鈉光燈,250,FALSE,275814.375,2762625.25,自備桿,6
896722,390015,二,莊敬里,精忠街,莊敬里精忠街21號對面第二桿,鋁桿,,鈉光燈,250,FALSE,275871.5,2762652.5,自備桿,8
896723,390016,二,莊敬里,精忠街,莊敬里精忠街21號對面第一桿,鋁桿,,鈉光燈,250,FALSE,275906.7188,2762666.5,自備桿,8
896724,390017,二,莊敬里,精忠街,莊敬里精忠街21號後面,鋁桿,,鈉光燈,250,FALSE,275933.0625,2762675.75,自備桿,8
896725,390018,二,莊敬里,普仁,莊敬里普仁普仁179-7號右邊,水泥桿,,鈉光燈,250,FALSE,275940.3125,2762638.5,自備桿,6
896726,390019,二,莊敬里,普仁,莊敬里普仁普仁179-7號左邊,水泥桿,,鈉光燈,250,FALSE,275951.375,2762629.5,自備桿,6
896727,390020,二,莊敬里,精忠二街,莊敬里精忠二街2號邊,鋁桿,,鈉光燈,250,FALSE,275843.25,2762629,自備桿,8
896728,390021,二,莊敬里,精忠二街,莊敬里精忠二街12號,鋁桿,,鈉光燈,250,FALSE,275846.75,2762599.75,自備桿,8
